,index_0,index_1,behavior_0,behavior_1,objective,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9
0,0,55,0.0,55.0,0.8963068181818182,-1.0,0.27830016770046234,-0.21325870233666736,-0.4861128896435005,-0.023909886706655337,-0.2405045933952435,0.06275060554731701,0.23251834817759567,-1.0,-0.8870399057794353
1,0,62,0.0,62.0,308.0,-0.8962921810024395,-0.9320742120407133,-0.3951634840588416,-1.0,-0.08968821494083201,-0.6227872617568848,0.39986356281486946,0.9748507658893826,0.06166234043546098,0.1433740653623038
2,0,43,0.0,43.0,140.0,-0.3073291233117129,0.05694638008219555,0.3979963706366718,0.19795283634671956,0.06837631882385259,-0.8888068596627814,-0.658166950617161,0.22547846510307698,-0.39065620282945684,-0.6130635800045546
3,0,33,0.0,33.0,0.890625,0.09123653063458026,0.2958885526226437,0.6887372667365304,-0.6815581420664347,0.37082416050986916,-1.0,-0.7349121968562056,-1.0,-1.0,-0.577044557361683
4,2,55,2.0,55.0,0.8877840909090909,1.0,0.137248375934996,-0.3375730591442106,0.9011527081635917,-1.0,0.5821958878442093,-0.8387241221159162,0.1133316318276284,0.4839895967885183,0.03729361356566419
5,0,67,0.0,67.0,0.8011363636363636,1.0,0.4399836834944708,0.7494448228884386,1.0,0.19476284706312008,1.0,-0.45852500586933953,-1.0,1.0,-0.04589201421150993
6,0,41,0.0,41.0,193.0,-1.0,-0.3526308781915648,0.49077984388637913,-0.9120180137361028,0.687486482466352,-0.2140107978640332,0.9272439818743359,-0.5237930309580794,-1.0,-0.611369140818073
7,0,21,0.0,21.0,170.0,-0.23527630100411,0.4405775138642943,-1.0,0.3834456847782256,0.38424982601159674,-0.15753719958347356,0.5098264730197792,0.0994934151966218,0.7522794993979152,-0.7021206781300239
8,1,72,1.0,72.0,0.8778409090909091,-1.0,-0.16318163623957993,1.0,-0.8339459040847472,0.21381414895806317,0.6765118305387208,0.8358865377236966,0.881065380831247,-1.0,0.5661361088189142
9,0,25,0.0,25.0,0.9076704545454546,0.29267775650132755,0.09736481982519904,0.47108426794847547,-1.0,0.581732293122983,-1.0,-0.33788405320991666,-0.5457020623180123,-0.6700585601980611,-0.44328903553235266
10,0,14,0.0,14.0,0.8778409090909091,-0.19604117177997205,-0.27630076446736407,0.48070007360393585,-1.0,0.3374576519720247,-0.9165934213079997,0.4073536671340663,-0.7345931141167223,-0.40218501390246575,-0.7885999549158688
11,3,65,3.0,65.0,0.84375,1.0,-0.1402771112775541,0.23503675042126304,1.0,-1.0,0.44190880089784257,-1.0,-0.24005405374690447,1.0,0.033327557285515355
12,0,32,0.0,32.0,157.0,0.21734560930123778,-0.8383570056370668,0.13441354960147156,-0.6830777599887687,0.8214265186396461,-1.0,0.42382234440003436,-1.0,0.9074034595535709,0.22153146801272683
13,0,42,0.0,42.0,198.0,-0.1927985720546787,0.45639339709619353,1.0,0.21919456040961538,-0.8581299851207551,-0.39928445788812694,-0.03791918203713218,-1.0,-1.0,-0.3877228408152154
14,0,52,0.0,52.0,448.0,-1.0,0.17975387343151683,0.052614541915538604,-0.12451498437948477,-0.3562402495523118,0.2580202213210895,0.8933210617207596,-0.8849757343519767,-0.58160358705806,-0.22071163789474582
15,0,31,0.0,31.0,0.8792613636363636,-1.0,-0.04285126659839489,0.8082485803312165,-0.9670389131128563,0.9698724365458568,-1.0,1.0,0.13554151616512808,-0.48363229951463726,-0.4937963120293733
16,0,63,0.0,63.0,159.0,-0.7716634152334798,-1.0,0.38948311109588213,-0.7459599447924415,-0.7463494105289246,-0.16308049087347481,-1.0,-0.2487451818132561,-0.5422223030416682,-0.8494112941706213
17,2,57,2.0,57.0,0.8309659090909091,1.0,0.7153542905719288,0.41262442831605745,0.4722973483430813,-1.0,-0.26439702861846265,-0.8861541848550479,0.6621017905134792,0.2176540650438436,1.0
18,0,61,0.0,61.0,335.0,-0.980094969373818,-0.3157133441637936,0.16609663167918248,-1.0,-0.2087718088064045,-0.7107506082583374,0.3497406017967468,0.24722638439015138,-0.5334568769661898,0.019873841011678883
19,1,69,1.0,69.0,0.7627840909090909,1.0,0.236488506403707,0.3391852235576497,1.0,-0.03081425966450868,0.7140007284482051,-1.0,-0.22037931376287076,1.0,1.0
20,0,82,0.0,82.0,231.0,0.4286141014094953,-1.0,0.30750795452599516,-0.1017804428109369,-0.49306262220470054,-0.4975711152999096,-1.0,-1.0,-1.0,0.026436809117305372
21,1,53,1.0,53.0,104.0,-0.39961087650634264,-1.0,-0.17815206645120665,0.05299158440594687,-0.7875830568078599,1.0,-1.0,-0.007224118626129761,0.8928754813782257,0.5700074687081588
22,2,31,2.0,31.0,0.6974431818181818,0.5175745509767438,-0.673591306507542,-0.19425497776507344,1.0,0.4396555083181111,-0.2191074034669199,0.7701692892109278,-0.2928007710306869,-0.10611005235604487,0.4939681401958954
23,1,32,1.0,32.0,0.8821022727272727,-0.3521542703839753,0.01796710105213948,0.6021970958463077,-1.0,0.4321150905891312,1.0,0.8355269711592042,-0.2568834111097715,-0.3272438920648953,-0.35941699724743725
24,0,22,0.0,22.0,145.0,0.7990356502342907,1.0,-0.32063108633510595,-0.2086615869550068,1.0,-1.0,-0.3829301142203436,-1.0,-0.8441793396962207,-0.7696580435760804
25,0,12,0.0,12.0,126.0,0.034421648229644664,0.4751233788151264,0.8393619425660026,-0.9025122483134705,-1.0,-0.13480218313870745,0.8989740727939477,-1.0,-1.0,-0.756092118443162
26,1,13,1.0,13.0,0.7897727272727273,0.38607199518335744,0.24820110884984817,-1.0,-0.696323941604836,0.9892441460405441,-1.0,0.8678116483519042,-1.0,0.7401263159458034,-1.0
27,2,64,2.0,64.0,0.8295454545454546,1.0,0.1800181217900282,1.0,-1.0,-0.46307449450674054,0.30049537237229007,-0.5629414728454278,-0.9873008926516148,-0.21757816285617915,1.0
28,0,35,0.0,35.0,0.90625,0.18146955227830083,0.2004216897412634,1.0,0.13692372963726485,0.36333471187737293,0.37833581669742616,-0.508491650191959,-0.4696617841658247,-1.0,-1.0
29,0,44,0.0,44.0,0.9090909090909091,0.32214391132024645,-0.17029860577758085,0.042295693803594214,-0.7703597764352703,1.0,-1.0,-1.0,-1.0,-0.03566020644341261,-0.7106234771292694
30,0,51,0.0,51.0,262.0,-0.9984690661286255,0.27224482017953516,1.0,-0.3573733426383786,1.0,-0.195844027610117,0.48418570975354325,0.1560851884268126,-0.8960930958387634,-0.18254496814217547
31,1,52,1.0,52.0,141.0,0.1401838965512074,-0.8297854982343559,1.0,0.23810628673704434,-1.0,0.543964600693776,-0.8443141176377267,-0.15630355103113147,0.9407455338180412,-0.0666490879067612
32,2,53,2.0,53.0,0.8139204545454546,-0.3304471476253092,-0.29560745171482783,0.5400246554499313,0.08630804097883238,0.021909689107847408,0.06967101199991366,-1.0,0.2023959464445127,-0.24233743043625333,-0.7542539735949109
33,1,21,1.0,21.0,131.0,0.5994836959657839,0.5941530810621564,0.49414212704095156,-1.0,-1.0,-0.13360384564023098,1.0,-0.8234410194437036,-1.0,-0.2153578094143933
34,2,65,2.0,65.0,0.84375,0.9136682644136791,-1.0,0.04925295280458203,-0.08770579258058545,-1.0,0.6478783975804467,-0.33297922918742895,-0.4083366469103117,1.0,0.26853663400276945
35,1,35,1.0,35.0,0.8707386363636364,-0.18057649676769144,0.44237346368585984,1.0,-0.39016700308047525,-0.20794715110132345,0.043786504865640175,-0.9932458299974853,-1.0,-0.5603649925673371,-0.9382287075852791
36,0,23,0.0,23.0,0.8792613636363636,-0.2610258021170606,-0.7281050715817294,0.7561584672586069,-0.732067367787171,0.04452426987973879,-1.0,0.2378538468127509,1.0,0.1219730603759201,0.3479970778433193
37,0,34,0.0,34.0,0.9232954545454546,0.03411168221736624,0.20802174054245026,0.42106097458154573,-0.7333533512796014,0.23196267982098862,-1.0,-1.0,-0.20771176559262647,-0.9472504252491911,-0.9160863033413551
38,0,45,0.0,45.0,0.8877840909090909,-0.355750644175698,0.3983223726923082,0.1864808636808591,-1.0,-0.693739136739051,-1.0,-1.0,-0.4785112727597961,-1.0,-0.767255809283994
39,0,2,0.0,2.0,0.7940340909090909,0.3119115108735703,0.21095762648524458,1.0,-1.0,-0.41340895345382367,-0.8595589041425438,0.9614804520248874,-0.5014885768121166,-0.296631384455087,-1.0
40,0,92,0.0,92.0,0.9076704545454546,-1.0,0.3771266756957288,-1.0,-0.4772372021856591,0.7222982943172725,-0.622452156662266,-0.2178186690153722,-0.5749074449755194,0.08174358095726636,0.19934499232103597
41,0,85,0.0,85.0,154.0,-1.0,-1.0,1.0,-1.0,1.0,0.7713838899168951,-0.8944399260868777,-1.0,-0.24461548124782198,-0.25322157665008727
42,1,55,1.0,55.0,0.8849431818181818,-0.37968091296748574,-0.02166725675661274,-0.3418905260080425,-0.4613199515914862,0.36420626982188764,-0.6274976341308864,-0.6950316716972671,0.166661917988908,-0.4795489139563147,-0.6661967669063121
43,0,80,0.0,80.0,32.0,-0.8245726380888898,-1.0,-0.7503275988650123,0.8843154309215486,0.3464515559790664,1.0,-0.8719674073686263,-0.8052550977684283,0.6097713250881295,-1.0
44,0,53,0.0,53.0,133.0,0.5448946747195678,0.8700277792450283,-1.0,0.7570161892494238,-0.5335122010216249,1.0,0.7396848242622203,-0.7675596904097048,1.0,-0.7192226832748924
45,0,54,0.0,54.0,0.90625,-0.457592368422804,-1.0,0.27191980002445504,-0.3798902462379399,-0.8239943850525304,-0.9592627605585019,-0.5680867136150218,-0.11786832690876659,-0.7898247817863197,-0.9348549929102451
46,1,36,1.0,36.0,0.7840909090909091,1.0,-0.2901566940295046,0.291504773035109,1.0,-0.9933671918292416,0.5395946397177571,0.7687296515798825,0.05850146804473614,0.24374949965159626,0.19557821459075841
47,0,72,0.0,72.0,188.0,-0.2027497366377593,-0.37957795121731597,0.34642611509021937,0.512950973291583,-1.0,-0.8741034704589423,-0.6654618708756259,0.5834601025296208,-0.9484521073754322,-0.33714705961075464
48,1,44,1.0,44.0,0.8892045454545454,-0.4646442569754049,0.7804714134410021,1.0,-0.6055939416471939,0.9763996840130472,0.21847576478513553,0.37405301472090563,0.1698594496379679,-0.9576075680516314,-0.5428824330110638
49,1,56,1.0,56.0,0.8764204545454546,-1.0,-0.6355277454979422,0.5047779430545768,-1.0,0.21602146685937668,-0.8506782840037856,-1.0,0.2042366376446827,-0.63769864124067,-1.0
50,1,81,1.0,81.0,128.0,0.4394038388689594,0.3733963890612828,0.5530470877963336,-0.9728487566603984,1.0,-0.36849135452344245,-1.0,-0.7938378393784138,0.12840564716486647,1.0
51,1,33,1.0,33.0,0.8948863636363636,0.2200855578324833,0.21921937723100388,0.9762195510115184,-0.04678054233053153,1.0,-0.6542886715150213,-0.6284561414037471,-1.0,-0.05219608286156058,-0.22844951315583717
52,1,31,1.0,31.0,0.8494318181818182,-0.8260313315125825,1.0,0.6171688148927699,0.4383608376540881,0.39743094968849085,-1.0,0.2802799607077776,-0.9981760956014119,-0.7720670222721797,-0.3145564937548735
53,1,34,1.0,34.0,0.9232954545454546,0.08102610855838355,-0.3933742844046732,1.0,-1.0,0.5111847938257612,-1.0,-1.0,-0.0838579189925373,-0.1472944342157868,-0.6309390262339113
54,0,73,0.0,73.0,126.0,1.0,-0.8238844697889319,0.7530577745848532,0.53065746370538,0.5370335972492797,-0.561005345092672,-1.0,-0.16266573303602788,-0.8646628891289732,-0.023154520010560953
55,1,45,1.0,45.0,0.8778409090909091,-0.17373737882846071,0.11267187527480531,0.8949431046097569,-0.623333573557035,0.07623891470814176,0.588640124061325,-0.7559404495988375,-0.7483701367442226,-1.0,-0.9314188349150676
56,2,56,2.0,56.0,0.8636363636363636,0.9047265713289611,1.0,-0.10343146356764102,1.0,-0.9168012757872904,0.41959571155091724,-1.0,-0.48763890097610696,0.09781802974785841,-0.048956306705885716
57,2,51,2.0,51.0,0.6789772727272727,-0.8898008499159762,0.22793127216761921,-0.10234870162574794,-0.31211114689554686,0.9004180513424479,0.9074677221920898,0.9463672071439326,-0.6197745175363191,0.319912583477888,0.29192032206231505
58,1,57,1.0,57.0,0.8181818181818182,1.0,-0.35409040622164223,-1.0,1.0,-0.5678859272339698,0.4511952731451993,-0.3179205913228118,-0.32241949523523555,1.0,-0.13485786796983923
59,0,27,0.0,27.0,0.5497159090909091,0.6263638579957912,-0.18155691626931747,-0.48455498716775225,0.9562176302636323,0.6603186686118502,0.7341481773028835,0.7048688656828145,-0.7578541827468912,0.6123159519192691,0.7653323271305218
60,0,81,0.0,81.0,149.0,-0.07424459161763362,-0.32585707908426,0.18949078661168473,-0.31688449020822884,1.0,0.0067245488828193145,-0.8065413133779524,-0.6385194199639639,0.30134873791594785,0.6198140332111669
61,2,44,2.0,44.0,0.7372159090909091,1.0,0.09512654889283606,-0.7348932170547658,1.0,-1.0,-0.312394432145409,-0.5247862585423311,-0.20170772831192085,0.5300995676800425,0.0895770555620227
62,1,54,1.0,54.0,0.8863636363636364,-0.8074626535010817,-1.0,0.9098107937692662,-0.13132199373890108,0.5943595602776238,-0.5091430149799021,-0.9222474211879129,1.0,-1.0,-1.0
63,1,63,1.0,63.0,140.0,-0.2266572360694915,-0.5302913761362978,0.5592493184040157,-1.0,0.08779366737301891,-0.12443338262236292,-1.0,-0.6786540325650992,-0.465852998933436,-0.43966291612333785
64,0,71,0.0,71.0,232.0,-0.307586755514863,-0.24767731577877222,1.0,0.5922178578533943,1.0,-1.0,-1.0,-1.0,-0.5304783757808095,0.38257768040339535
65,0,11,0.0,11.0,107.0,0.5562343581112564,0.37150508244296565,1.0,-0.2224548535454547,-0.5296531583803644,-0.03582267653467297,1.0,-0.9526653512233865,-0.14296794486394104,-0.34524351083026694
66,0,70,0.0,70.0,119.0,0.14539645465173834,1.0,-0.02877886890598702,-0.10046254294084112,1.0,-0.7101129269058656,-0.93063406090516,0.650888163027394,-0.21605755567310175,0.8126830968834745
67,1,64,1.0,64.0,129.0,-0.6179279262454735,-0.509805057809041,0.4789512910131083,-0.6448304998661878,-0.2679178101375307,-0.9523263917861503,-1.0,0.2933635090930359,-0.23143263376764125,-0.2521494157156047
68,0,24,0.0,24.0,0.9019886363636364,0.5202550047402292,0.1736680991537384,0.48689096389049186,-1.0,1.0,-1.0,-0.4714757296384071,-0.9089121241833921,-0.4113158532859738,-0.5747400293107267
69,3,56,3.0,56.0,0.7997159090909091,0.8410361497983976,0.11295435211059385,-0.9635812111857855,1.0,-1.0,-1.0,-0.6912105842556865,1.0,1.0,1.0
70,0,74,0.0,74.0,143.0,-0.02118586144596122,0.2855378155888395,0.6301043541816611,-0.14000595174080388,0.6754148270085703,0.24849660877372037,-0.508783783202818,-0.1348074274668581,-0.6127135990976982,-0.0777651096350116
71,1,46,1.0,46.0,0.8252840909090909,1.0,-0.5335087523862876,1.0,-0.18406273067584178,-1.0,1.0,0.5220727504811875,-0.33192785203354747,0.2448755248089134,0.36607303913681705
72,1,43,1.0,43.0,145.0,-0.07305089672828669,-0.23317887945381466,0.7463727567922985,-0.888705470041548,0.04865786901397673,-1.0,-1.0,-0.3991197074159343,-0.8158310324754622,-0.6053960495231854
73,1,84,1.0,84.0,0.8494318181818182,-0.6413095002006577,-0.42615905273855514,1.0,-0.9981576337261767,0.5239687291520614,-0.43980716888556026,-0.993819766570404,-1.0,-0.3879419126401821,0.5239133928320244
74,0,76,0.0,76.0,0.7684659090909091,-0.4400942389450093,-0.25200792928658305,0.6338158718199616,-1.0,-0.2697033142673366,0.6998198091458326,-0.5184658611956963,-0.570112315932675,-1.0,-0.43564562083376523
75,1,68,1.0,68.0,0.8238636363636364,1.0,-1.0,-0.3587275445335561,-1.0,-0.5647405878864148,1.0,0.1762328750675471,0.720662464054768,-0.02980938163204816,1.0
76,2,63,2.0,63.0,0.8494318181818182,-0.9163780224526439,-0.8794998652880369,-0.05758057820800683,-0.9812286568969055,-0.45814350615692917,-0.26309581502076085,0.17502314921035578,0.1334356656906791,0.604567233639433,-0.02309174342575504
77,1,65,1.0,65.0,0.8920454545454546,-0.23190994289464495,-1.0,0.7591307778191236,-1.0,0.7488920679866331,0.39304983416403466,0.4044524081316101,-0.6544522632628579,1.0,0.18560199409012673
78,1,23,1.0,23.0,0.7911931818181818,-1.0,0.4661526164104573,0.2752915669079102,-1.0,-1.0,-0.932161793928823,0.11728853665917827,-0.7966712767165823,0.28180734515997735,-1.0
79,2,54,2.0,54.0,0.8394886363636364,0.48936410260491314,0.3676248777785881,-1.0,1.0,-0.49852477387097555,-0.41206355801224037,-1.0,0.12720916582308428,0.6981048352365569,-0.23276512911173824
80,0,64,0.0,64.0,184.0,-0.785353264698483,-0.32007266012995794,0.6317711678539538,-1.0,0.6203427040218151,-0.44416988431265536,-0.14813096340255255,-1.0,-0.6971978462607884,-0.2706237417097138
81,0,83,0.0,83.0,125.0,0.49319349262268586,-0.5561874317620652,1.0,0.8800037944287418,1.0,-0.15245111594113392,-1.0,0.5049991112957295,-0.48654478598771994,-0.0802491078809285
82,1,82,1.0,82.0,113.0,0.3430583519196227,0.25947881168066456,-0.4165287473544188,-1.0,0.6786938301128038,-0.4113586244466598,-1.0,-1.0,-0.07197080119117188,1.0
83,2,42,2.0,42.0,0.890625,-0.829952662329333,-0.24087804197805135,0.5213081328382138,-1.0,0.2939840740169266,-0.21323733494716895,0.5611291545241592,-0.32317500364510676,1.0,-0.11525674755832667
84,2,82,2.0,82.0,0.7755681818181818,-1.0,-0.519719300476355,-0.23577548591338848,-0.3716858270720469,0.9479296697816972,0.23929411910072093,-0.23175422778696553,-0.8532603204739482,-0.37583939114675435,0.7436902050725346
85,0,66,0.0,66.0,0.9019886363636364,-1.0,-0.4255181561544489,0.9206595678081071,-1.0,0.012416563339091136,-0.31463856414280156,-1.0,-0.2791810395272658,-0.6060853225012709,-1.0
86,3,53,3.0,53.0,0.84375,0.7316820343925533,-0.7132918139807451,-1.0,0.2146133804267244,-0.420476569777837,-0.043578182252611675,-0.2807198177199688,-0.2440192725209287,1.0,-0.06881053433364162
87,1,12,1.0,12.0,0.8465909090909091,-0.9281785467184691,0.8086447575411189,-1.0,-0.296930952580589,0.7575618490567086,-0.9834247808629193,-0.03122420391627545,1.0,1.0,-1.0
88,0,60,0.0,60.0,243.0,-0.8886323585732383,-0.7981434402894466,-0.6433022074584621,-0.6092827281673918,0.5085712713394042,-0.054650852759755175,0.8701552207252576,1.0,-0.49950418400054636,-0.32761060766798716
89,2,46,2.0,46.0,0.7855113636363636,1.0,-0.4926440166248198,-0.27429217958284113,1.0,-0.11388227669504455,0.6453271176698423,0.4489407904968834,0.09038291179102309,0.3799724862036127,0.41136928947521273
90,2,33,2.0,33.0,0.7556818181818182,1.0,-0.45809359570276803,-0.295176185509045,-0.5965316296242091,0.6374005709961905,0.7488686474551071,1.0,-1.0,-0.6122208627147343,-0.10666241299908763
91,1,41,1.0,41.0,112.0,0.185393297055999,-1.0,-0.1945175026216745,0.992745664984003,-1.0,-0.0020704134051048873,0.01223416860300186,-0.884590729195096,-0.3124549251440679,-0.8626353852459427
92,3,68,3.0,68.0,0.8636363636363636,1.0,-1.0,0.2129672728441358,-1.0,-0.6433893925349935,0.8113232537085732,0.4618494457217701,-0.27626433437112835,0.8491128487654888,1.0
