,index_0,index_1,behavior_0,behavior_1,objective,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,solution_25,solution_26,solution_27,solution_28,solution_29,solution_30,solution_31,solution_32,solution_33,solution_34,solution_35,solution_36,solution_37,solution_38,solution_39,solution_40,solution_41,solution_42,solution_43,solution_44,solution_45,solution_46,solution_47,solution_48,solution_49,solution_50,solution_51,solution_52,solution_53,solution_54,solution_55,solution_56,solution_57,solution_58,solution_59,solution_60,solution_61,solution_62,solution_63,solution_64,solution_65,solution_66,solution_67,solution_68,solution_69,solution_70,solution_71,solution_72,solution_73,solution_74,solution_75,solution_76,solution_77,solution_78,solution_79,solution_80,solution_81,solution_82,solution_83,solution_84,solution_85,solution_86,solution_87,solution_88,solution_89
0,1,79,1.0,79.0,113.0,-0.15303350679031646,1.0,0.4219257648397838,-0.47941609636872773,0.14888571014663,0.6570209127766812,-0.8685675857870095,1.0,0.8128233060803043,-1.0,-0.17141704998281768,0.7040118919588456,-0.565129438797256,0.3438140275834154,-0.8438815767378405,0.22740058421448672,0.8210691266511887,0.9392532399552784,-0.8335488283415183,0.8479337739400035,-1.0,-0.1584735599345416,-1.0,-1.0,0.445115806023778,0.9606109247370752,1.0,1.0,1.0,0.4630573975463707,0.18225930418432923,-0.374567995128765,-0.8416255724977476,-1.0,-0.24388380797840326,1.0,-1.0,-0.0021161813411678665,0.06297419008987354,-0.5456291996027693,-0.6050518482969691,0.8230352984552318,-0.20888902545711785,-0.5524757881853549,-0.15091941838671818,1.0,-0.7190405417987533,0.5787058860444132,0.1718662055469456,-0.3385593406610431,0.7721516520938008,0.7922800789840321,-0.9382348207404594,-1.0,-1.0,0.2558010309855157,-0.25803573971647686,0.6021754050584616,0.023469832762173737,0.04904363706423498,0.6526102776410043,-1.0,-0.484618912332205,-1.0,0.3929899388992197,-1.0,-0.3464221542223296,0.8203800809374493,-0.3238455596158508,0.05049267576226091,1.0,1.0,0.5303246300475444,0.7222846573300781,-0.856209350431532,-0.7080570452843215,0.7250896633034959,0.38638242790609956,1.0,-0.5589182739805059,1.0,1.0,-1.0,-0.9827957021444392,-0.01112027323889242,-0.5351107037407803,-0.30448643988642954,-0.6851643196622696,-0.6242920967130896,0.8539351412394587
1,0,89,0.0,89.0,79.0,-0.5596787621261194,0.8554268949628407,0.915543480044318,-1.0,0.6872516934887694,0.8004364577396894,0.4554450718890695,0.7449372915288093,1.0,-0.621293782930598,0.8387675330519202,-1.0,-0.0517323042806469,-0.7083988466786726,0.31253142385025695,0.16255663690268451,-1.0,0.27769598295256076,-1.0,0.5971586725795841,-1.0,1.0,0.08510435231391034,1.0,0.3035529257139544,-1.0,-0.6126518799786829,0.9765056363460909,-0.012090281146853805,-0.005174014376992053,-1.0,-1.0,0.8495934402156529,0.3720991963421895,1.0,0.8189528691799834,0.15603035482109606,0.8785663743768103,-0.2605730807858669,0.30140317638359715,0.1045678284092878,-1.0,-0.05010360016274973,-0.7149586553371489,1.0,0.9894838771154619,-0.5317906901884478,0.1901138576511895,-0.047154027953236144,-0.8788768480780609,0.8260311384335344,0.768845910951631,0.3187072119140939,0.7192503036556104,-0.869022668326455,1.0,0.7293107692581107,-1.0,-1.0,-0.6052447361613449,-0.38972106198005263,-1.0,-0.5883787041352249,0.43636655745122543,-1.0,0.47244823626321475,-0.6883335571844832,-0.47133232230422006,1.0,0.4504126746220195,-1.0,0.5751585796978992,0.8665521440454262,-0.09019923925236067,-0.7207942471127894,-1.0,0.30584843793699634,1.0,0.5289018126840959,-0.9062093908108196,1.0,-0.15746018207730827,-0.9000200167318226,-0.8137570348449461,1.0,0.26839335923123697,0.49362215034439155,-0.5479525046327249,-0.47340808642390664,0.7472728038517997
2,0,99,0.0,99.0,83.0,-0.010361527686089916,-1.0,1.0,-1.0,0.3599671606704549,0.3242224256081325,0.946733422477192,0.8804432916858713,0.3619621490502087,0.08437374299260772,1.0,-0.419364384738774,1.0,-0.3267089772479159,-0.7337359529739721,-0.41767384100306426,-0.7381525659449262,0.36222537259729526,-1.0,-0.6040828832574155,-1.0,0.26774356248353304,0.7160115215541393,0.07723025298892305,-1.0,-0.5505281255984529,-0.3040095084968234,-0.16656299320509388,0.4850691376412427,-1.0,-0.4427142237552546,-0.9376594809275123,1.0,1.0,0.9872824611553344,0.5558101683864485,-1.0,1.0,-0.46462362562185533,-0.21019256779362852,-0.1436107569892221,-0.7439789121379712,-0.7666240147560279,-1.0,1.0,-0.8817000458984262,-0.7378673397813053,0.7870470881770575,-1.0,-0.5612814494724317,0.5432797879242,-0.3728325590701683,0.8400094497509373,0.7864990337958838,-0.31604777064655876,0.2357123499385031,-0.14294433001601942,-0.15149153864861375,-0.4261074407440558,-1.0,-0.2384960055523791,-1.0,-0.47917959663302445,0.5816002411386261,-1.0,0.1637126028146122,0.08209430877532076,-0.17432380897568445,-0.005210063586138625,0.8016052740032432,-0.6040222937997497,1.0,0.14025629263628223,-0.5392224532725438,-1.0,-0.8928506918188213,0.5204952902479016,0.9365576765471859,-0.43200424887914424,0.4433313755283261,1.0,-0.8010671226577988,0.5861615267985034,-0.19408713111702103,0.1701376965193192,0.3118660885868836,-0.5707521584380117,-0.8750083997342695,-0.3522492750392048,-0.4183743664707391
3,2,89,2.0,89.0,100.0,-0.5264024545408088,0.7696337286206208,-0.012863744631645413,-1.0,1.0,-1.0,0.34957727698570235,0.9393289198804844,-1.0,0.8937887161090626,-1.0,-0.18347779559045418,0.44404183824027715,0.8976161059635489,0.42445519499778134,0.7383116795885574,-0.4952823412202187,-0.27417929791234097,1.0,-1.0,-0.4851121181296949,-0.45000380661778505,0.6150154865491747,0.8196187251865213,-1.0,1.0,0.09942339912716058,-0.5765380211851495,-0.3241095181458628,-0.9072013288474081,0.9134763741180008,-0.11316495419413647,0.13436704407787542,-0.5525067347958269,0.3316880535197888,0.7281632747402013,0.04218910377325566,0.714639050927397,-1.0,0.1812851188937763,1.0,0.08781144786488732,-0.30929294234476484,0.03561543899940134,-0.7585960279532686,-0.09714328079933822,1.0,-0.008114178101414418,-1.0,-0.36742193832850006,0.6904775553603575,-1.0,-1.0,1.0,-0.8603015822190828,-0.45312446572671916,-0.0549278991580715,-0.34179648678733043,0.32147702813037815,0.33536197086456043,0.611081577600149,0.6985079815480755,1.0,0.7484828802007846,-0.5854761648152124,0.16112887058935824,-0.47343755317784764,-0.04729300395559194,-0.7140389046104563,-0.5731685299882839,-0.8556872459878202,1.0,-0.6558275523816449,-0.9752608336131185,1.0,0.7164464802629773,-0.1978019210349552,-0.03723509495477478,-1.0,1.0,-0.9318539926270163,-0.7534714680285339,-0.21326820353810227,-0.26673402678623204,-0.15633383488069696,-0.3666120587976736,-1.0,-1.0,-1.0,-0.7294370235500662
4,1,89,1.0,89.0,94.0,-0.9785293480170851,0.24628132718753837,-0.32552511924110394,-0.00922789172195676,0.8926315300634632,0.1109297797113653,0.5397120581692145,0.6643431134083362,-1.0,-1.0,1.0,-0.7223054090455094,0.8856152433897537,0.9122837281980762,0.8959256992470215,0.8411681198000136,1.0,0.7817117635046769,-1.0,-0.9956254739910375,-0.13238733737798813,-1.0,-0.19227377036141502,0.7555763284598909,0.28048910561135504,0.1718439291650815,-0.3639711452160125,0.202037399349265,-0.13728776670794055,0.47132996479416217,-1.0,-1.0,0.18619841721126418,1.0,1.0,0.6538563037780132,0.795616537780091,1.0,-0.4006673888472214,-0.9021443406662311,0.55836453598364,1.0,1.0,1.0,0.8941722766337552,1.0,0.1003365983913741,-0.34059657012952027,0.9833568583267536,0.4797695010910763,-0.4710858543932497,-0.10534448135670915,0.4013077741893937,0.7771220004060972,-0.660866817969848,0.34091204925398344,0.7987205503413969,1.0,-0.2271810384794728,-1.0,-0.6790533932834875,-0.6979537337369728,-0.657021048943196,-0.2697224106167273,0.5156669183854465,0.629886151558254,-0.6751699969339432,1.0,1.0,-0.5163993990204895,0.2640991978691962,0.13295047624111755,0.8283128947768478,-1.0,-0.8249350916774911,0.13615221558861296,-0.41259133298650286,0.317175309380726,-1.0,1.0,1.0,-0.8941468203969756,0.25181833386695557,-0.25118500359183704,1.0,-0.025866289224200756,0.9997298014365849,-0.5017113008564092,-0.19582332621146553,0.6370365757179335
5,0,79,0.0,79.0,86.0,0.09006163132066564,0.34326920854514004,-0.372619030611123,0.3905750872670238,0.32926517796590193,-0.02511172555875571,-0.9272445954537007,0.9459864691168203,1.0,-0.6411508988263339,0.09895092542561193,1.0,-0.3381553224985441,-0.3987409356403433,-1.0,-1.0,0.7323291026305405,0.6315969650572786,0.48812930672997923,1.0,-1.0,0.42229710776677254,0.4248550795069758,-0.8113939199319822,-1.0,1.0,0.7643805809167055,0.5463257686207659,0.37992872809118194,1.0,-0.627034126974152,0.4535887868779962,1.0,0.26008775396534317,0.08746639991787225,0.9516569208909609,0.924693590631257,-0.007861144744095327,-1.0,-1.0,-0.5788610910615231,1.0,-1.0,-0.5633824349293228,0.17667617002503044,-0.042327196149147484,-1.0,0.07204317676017682,-0.9275085292424112,-0.7944472468290896,1.0,-1.0,-0.4847400714282878,0.14303000087743323,-0.8349712342045335,0.5796117714567702,0.4065481058510273,1.0,1.0,0.6787909840003107,0.04722345267221291,-1.0,-0.6851456802905036,-1.0,1.0,-0.7009730020251678,-1.0,0.04102128722807408,0.5703973344370483,0.33071914639074285,-0.00521275108910757,0.6993731768565312,-1.0,1.0,-0.06335573499174543,0.4471447324194406,-0.32475833889269534,-0.9896743754705212,1.0,1.0,1.0,0.09499352369399028,-0.46134374536803224,-1.0,0.5867924438847267,-1.0,-1.0,0.8076001128423664,-0.7749021577188034,0.608820857271404
6,1,77,1.0,77.0,93.0,-1.0,0.9961619165947031,-1.0,-0.18437428634719105,-0.3150165125535486,0.4638656713822716,0.5030364594743297,0.22765579571737987,-0.11009376494195366,0.6875706800804382,-0.03269619591026497,-0.021804363357521783,0.6970541175093005,-0.6517869953875133,-1.0,-1.0,0.618422724191879,1.0,-1.0,-0.9620223149398972,-0.03202915485897767,-1.0,-1.0,-0.9907539345260844,-0.1628419065151926,-0.6403660834818814,1.0,0.6141772376246831,1.0,1.0,-0.4604138487339148,-0.4618167786242623,1.0,-0.5909742799435707,-0.05542531904679415,-1.0,1.0,-0.29131989923519785,0.2535430172215124,-1.0,-1.0,-0.12291836204016315,0.6514564999619961,-1.0,1.0,1.0,0.9257488030288031,-0.2063610037083149,-1.0,0.7026040166872028,-1.0,-0.16660036754760454,-0.8276096637325261,-0.7005151983270783,1.0,1.0,1.0,-0.4781546027980409,1.0,-1.0,-0.17187143351144546,-0.31365372545721626,-0.7296701400263931,0.3280962779499025,0.42028826631400384,0.04163269416144899,0.12326421732148996,-0.3177275682204326,-0.8181624557249463,-0.34284205947290186,-0.6528503249115205,-0.9301774327417662,0.7590701867792897,1.0,-1.0,0.6400189235685347,0.6978693108709504,1.0,-0.11511664308763403,-0.3237175205206324,-0.29292002455359434,1.0,1.0,-0.7251718587822658,0.8326477687454807,1.0,1.0,0.006833767874941138,-1.0,-0.43581635745474684
7,0,69,0.0,69.0,77.0,0.6110778232249876,-0.45969631323639815,-0.1825697113225888,-1.0,1.0,0.07772395488722401,-0.7127840030455395,-0.41126035344444467,1.0,-1.0,0.3197662662147362,0.49743402599866393,-0.39054599011286106,-0.0072102167695561326,-0.8937203358326329,-0.27650394589592286,1.0,-0.36928031750919693,-1.0,0.5769336971924056,-0.4775909103021627,-0.38104283341646994,-0.1289567551518067,1.0,-1.0,-1.0,-0.9817855667090472,-0.43138536831573615,0.9496658032975744,0.8822095173487913,-0.8210512066041449,0.38056535576684136,-1.0,-0.21160347996377277,0.48446678202960614,-0.8277382484444539,-0.5032214262394735,-0.3833519306635563,-0.6046153641975678,1.0,-0.6004617038934236,-0.18932692109118032,-0.2822685970724137,-0.6365415978970125,0.8860906827511374,1.0,0.3874731666925288,-0.3525456610170452,-1.0,1.0,0.4978461743055477,0.9981267194178589,1.0,-0.5009819411749729,-0.43826825629980043,1.0,-0.33156662623518596,-0.748505586556875,0.7539512885131977,1.0,0.5203911953092247,-1.0,-1.0,-0.4704659832721133,0.147390611251408,-0.7137015133317285,-1.0,0.1990883117500065,-0.1383110825263445,1.0,0.915458365305633,0.26464986233076637,-1.0,-0.8472915263694167,-0.9327077646054597,0.8801405717761015,-0.5557754342376215,0.6056968052345296,-0.8885830399192198,-1.0,-0.04397265183158716,0.641033677719397,-1.0,1.0,-0.014804159756984014,-0.5197459536824025,0.8664911174364947,1.0,0.03106356036385871,-0.13329412511818006
8,1,96,1.0,96.0,77.0,-1.0,0.23349207673285732,-1.0,-0.061485476007433426,-0.9934410252155701,-0.34586290243477746,-1.0,0.33755304937114505,0.5277982799928926,0.7600019695145461,0.06977782254149645,0.6871974233405521,-1.0,0.7013074196358715,1.0,0.10357754128424923,0.40649739537280305,0.6604101466890089,0.9631915480364412,-0.2142726470132328,1.0,1.0,0.7922073451242361,-0.3327399391687521,1.0,0.5406761019039641,0.14076822569269215,0.47448780509843025,-0.2372380524757498,-0.07322372008781633,-0.8622549024628984,0.49759932882726177,-1.0,-0.9558332364498134,-0.786056396475279,-1.0,0.4989949667609735,-0.4319491169910399,-1.0,1.0,0.47833217119858934,-0.46951823765731615,0.04556581436096881,-1.0,-1.0,-0.9860455301745688,-0.15386463583105792,-0.08679050410431807,-0.054076774122052584,0.22561778009221667,-0.7094020683515344,-0.36110219306082736,0.958542669662643,-0.5978476938572872,-1.0,1.0,1.0,0.5538820547525386,-0.28820239779602463,-1.0,0.02146927249210253,-0.759024430197346,-0.5381507286967773,-0.7139489056739291,0.02066835766484676,0.6441010789052711,1.0,0.927690726269149,-0.22970127110931482,-0.34037047332445236,-0.6970753605393846,-0.38402968960572703,0.18691007298838713,0.8968916117932384,-0.0916471141644695,0.5040875656101996,-0.5035574419981392,-0.98876810655314,-0.7658674161441411,0.838585970006908,-1.0,-1.0,-0.7024878642469069,-0.22228078005380245,-0.5774076386715151,-0.3050258697636897,-1.0,-0.10045113512176479,-1.0,-0.8725057384726227
9,1,69,1.0,69.0,106.0,0.24238524970244774,0.8149598427191701,0.5096783806878793,0.4953460078950079,-1.0,0.07196793661612672,-0.8346389000460893,0.48256972089795747,0.5615219139731306,0.9949042416178314,0.5840983313845383,-1.0,-1.0,0.8365703797975136,1.0,-1.0,0.00439759044364349,0.5723422988420637,-0.484114525381916,-0.18719222187081208,-0.3336579344053083,-1.0,-0.13830458322160977,0.8770181691882912,-0.3922199647994673,0.7651159013251405,0.545576319788814,1.0,0.6326299438753775,1.0,0.3762823584779761,1.0,1.0,0.9338967379741563,-0.525636281268743,0.5046576059638443,0.9563302636302015,1.0,0.8988452373530067,0.20979618894947702,0.36068366171795474,0.18807267120123944,0.7315436009266068,0.32456241154649723,1.0,1.0,-1.0,-0.9900294237787058,0.2920876943237595,0.490852231144641,-0.33727481535865433,-0.4436093641639953,-0.36638737316124415,-0.11904753395196571,-0.38640261590389036,0.6414139807015176,-1.0,-0.2662024119138862,-0.1724025710181739,-0.32418546203199244,0.9676881451065867,-0.2095136734503375,0.6419248264849732,-1.0,0.9314600037118147,-1.0,-0.7133755531048888,0.1838113109665531,1.0,0.8728622552458971,-0.8245498041577876,-1.0,1.0,-0.944364615839113,-1.0,-0.2400796692658531,0.04501717158627905,-0.08822394291497693,-0.4670295293540251,0.9540785251448449,-0.44706681238721147,-0.08510370728057848,-0.4898041670967282,0.7932321191744357,-0.7779460425642725,-0.42738377785276327,0.6564161076512552,0.7037479218378845,-0.8905272744946938,-0.8457539107272299
