,index_0,index_1,behavior_0,behavior_1,objective,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,solution_25,solution_26,solution_27,solution_28,solution_29,solution_30,solution_31,solution_32,solution_33,solution_34,solution_35,solution_36,solution_37,solution_38,solution_39,solution_40,solution_41,solution_42,solution_43,solution_44,solution_45,solution_46,solution_47,solution_48,solution_49
0,17,19,17.0,19.0,366.0,-0.6249891607835152,-0.4230190269670779,0.704727894549554,-0.28416504630406775,0.6436148731611544,0.7853863115304685,0.3617181390818335,-0.013591933099172282,-1.0,-0.9396916208091923,0.9978845264306656,0.30135840631911753,0.5920215620497806,-0.8997576697079303,-0.08153926554238222,0.9916067671142492,0.8813111015185342,1.0,0.20985462910445563,1.0,0.9299369961614788,0.9789423853486022,0.15408951801092519,-0.6447094261018147,1.0,-0.9472057021960868,0.13748563165688993,1.0,1.0,0.3701942922166836,0.11670446507210702,-0.23404418203888214,-0.8422912133455115,0.5418150272398974,1.0,-1.0,1.0,-1.0,-1.0,0.11200620708697073,-1.0,-0.20875554662990048,0.5716029566723835,1.0,-0.052232646747808975,0.6643603510014031,1.0,-0.9921350010704351,-0.9241372820716672,-0.9650745617567311
1,5,16,5.0,16.0,372.0,1.0,-0.5502574327650718,-0.8420754664199276,-0.9624928048902208,-1.0,1.0,-0.8457143160275289,0.995136610821382,1.0,0.3360038788552735,-0.8148416419370664,0.1495636082642378,0.033755436130442434,0.2717907083599117,-0.07142721746497532,0.8328757118666454,-0.7161836260026906,1.0,1.0,0.48417583138968784,0.6078074622289493,-0.5317538015306457,-0.7995944962486823,1.0,0.3341938322631792,0.10823830430861742,0.9895817204718789,0.6401342185574723,-0.10938625353243422,-0.9199302990576668,0.8729449237871868,-1.0,-1.0,-0.9326862720368424,0.9723334368761914,-0.8984826558037258,-1.0,0.04216503986965359,1.0,-1.0,1.0,1.0,0.2749476999327074,-0.534005020218076,-1.0,0.14311880576845193,0.29076909857077027,-0.839314210706513,1.0,0.29265010055653995
2,26,17,26.0,17.0,364.0,-0.275349146345157,-0.255336047666192,1.0,-1.0,1.0,0.8329399181451511,-0.07076932835352723,-0.7179955528222476,-0.04207402555751345,0.8090859557544827,-0.7352859581357902,-1.0,0.03292958700243853,-0.734154619565683,-0.0603859378427875,0.632005851283841,-1.0,0.11570788477937155,0.6877438917411101,1.0,-1.0,0.04646617637446385,0.015839538739499164,0.6077765964990753,-0.5419719237955998,1.0,0.5006932383059949,0.465452231252413,-1.0,0.28188203576312443,0.23521930173311223,-0.17270215000769973,-0.6684284868156,-1.0,1.0,0.6854987095946556,0.4277323446056562,0.6301568136968191,0.15174851992993096,0.14234029586611072,-0.35104633574557575,-0.9444483892698012,1.0,1.0,0.075185110221975,0.16972256390199392,0.4837955825604886,-0.4317364665790433,0.4378270629642518,1.0
3,35,19,35.0,19.0,370.0,0.339598090907733,-0.1786380016007184,1.0,0.333460654256919,1.0,1.0,0.7074258944320535,0.3220873996877758,-0.822736145649503,-0.4057486799189399,0.8385870453259072,0.4987435317224593,0.3606065550472516,-0.7967686783460303,-0.14925316759975665,1.0,1.0,1.0,0.6449524967646845,1.0,0.9832971507246506,0.6343343219490154,-0.24308005716412118,-0.28797387899907206,0.734515592315444,0.08225877548791583,0.24589817004346096,0.7913176975331437,-0.37595062051134787,-0.8056669440806709,-0.9117492806911918,-0.7265976972194894,-0.9455568132205521,-0.5303264677282744,0.7067126775214059,-0.4832204500064846,-1.0,1.0,-0.0331781630125203,0.1081672961466586,-0.2512084398849774,0.1638652449113009,-0.14424528694645056,1.0,-0.7158389525371364,0.9515689006316234,-1.0,-1.0,-0.6268344360735651,-0.7077897788651712
4,5,14,5.0,14.0,372.0,1.0,-1.0,-1.0,-0.3851480678864103,-1.0,-0.07632671594214,-0.6854142177010936,0.00977892870556829,0.7504559500097516,0.32874889983597294,0.4366444772654467,-0.653110237109792,-0.5109734673316927,1.0,0.947354122969953,-0.2701720946477766,-1.0,0.5750857478929783,0.9927518147852431,-0.4576874044461191,1.0,0.039068348406009645,0.31434769384826644,-1.0,1.0,1.0,0.11132140650186895,0.9746013037596624,0.5819489318253992,1.0,0.2994091412278628,-0.004983250673720047,-1.0,0.44669601120880076,0.8027514488494992,0.2418335830922771,-1.0,0.024807798806453008,0.7793731465145648,-0.22243514063065561,1.0,1.0,1.0,-0.8903407328713772,-1.0,1.0,-0.941992070425738,-1.0,-1.0,-0.8776424647481658
5,25,17,25.0,17.0,370.0,1.0,-1.0,-0.8420704681730645,0.6392977600406562,-0.5525953890911175,0.47649234962362197,1.0,0.1472028381248824,-1.0,-1.0,-0.5047264928269467,1.0,-1.0,1.0,0.23620930106671278,0.4365721541119538,0.24109917578668028,1.0,0.6065931071001107,0.4860043995882806,0.846279118751029,-0.3839803896689755,0.12477823277495126,1.0,1.0,1.0,1.0,0.1303006559394635,-0.3921421340085459,-0.6185273214028262,1.0,-0.8483030826330108,-0.6202429051849979,-0.5400467580564658,1.0,0.0700022495755726,-1.0,-1.0,0.48285704982343763,-1.0,1.0,0.4909744728913378,0.3460475610413454,-0.7987132782134605,-0.7524169635919205,-0.31209031766982565,0.6695949009222905,0.6294254257964267,0.45884803853370315,-0.46208164586695116
6,37,19,37.0,19.0,366.0,-1.0,-0.7980131936725746,0.24646193094798707,-0.5980120331255734,1.0,0.6701548626809449,0.1861001340157976,0.5151035207137173,0.034857146373710624,-0.514453252851888,1.0,0.1985377646301848,0.8614283942410295,-0.9734197016474924,-0.1329144653037967,0.06991542553110863,1.0,0.029289869290790527,0.3802189863820183,-0.11171009382763375,0.7233188023208921,-0.2376263064392441,0.36489031744935785,-0.48454318260326734,0.18656980815138313,0.19301372191370902,0.6566733632058686,1.0,-0.5899471944370587,-0.08624686947594495,-1.0,0.20490611120582308,0.2645099215364819,-1.0,-0.14929399156620815,-0.7578604266201531,0.4743596458694821,1.0,-1.0,-0.412706339264334,0.1972595292084482,0.5644409389219257,-0.9245422546609038,0.40028579402489695,-0.145459347790317,1.0,0.234175099454347,-1.0,-0.6307950080397916,-1.0
7,6,14,6.0,14.0,365.0,-0.05249614721247328,-1.0,-0.44416994269665755,1.0,0.21614065831405171,-1.0,0.5593999137206873,-1.0,0.36468391924664145,0.9176955518528237,1.0,-0.6895943239284642,-1.0,-0.8320157101935811,0.7911056645327718,0.5289524231519455,-0.48587490469441397,-1.0,0.8131086325796372,0.6104765808137216,-0.6660647824552979,-0.9536036406210912,0.11892640164852145,1.0,1.0,1.0,-0.9377378639062866,0.9452269056474347,1.0,0.3808472334192481,-0.30881485351153737,-1.0,0.4114934624022355,0.8052557852180977,-1.0,-0.24182831248156045,-0.002524980750671618,0.6280836700133478,0.49703664971321243,-0.40418074068894616,1.0,0.30913226977495856,0.19400794117479905,1.0,0.7555629554920613,-1.0,-0.0634828794610166,0.6037775047417955,0.17970903594433196,-1.0
8,25,16,25.0,16.0,368.0,0.0647643321405249,-0.56253817286319,-1.0,-0.596279072983205,0.7579012309544968,0.6431463667421363,-1.0,0.690861625654652,-0.9447622616268461,-0.39508048383869515,-0.3872107348091157,-0.739038417106152,0.15724379752545647,0.9521496713254262,-0.2721360207188602,0.5489384369118436,0.008187509442532631,0.916682207647135,0.17715981042479456,1.0,0.7128420144508973,-0.5221325124778673,-0.07245474249404171,-0.9384639770774749,-1.0,0.6609132239162636,0.30534729898557955,0.5920003133828351,-0.31290977177996127,0.4215916915483391,0.9013002292289446,-0.12384064256682853,-1.0,-1.0,-0.6351734380020116,0.06687613720667462,-0.13935379548607102,0.4530493480835406,-0.31562187949460135,-0.0986376264964024,0.4216699142161324,1.0,0.4634936840061651,1.0,-0.21836618655114337,0.08103895088802937,-1.0,-0.017351703083141268,-1.0,-0.11065595166415115
9,15,19,15.0,19.0,371.0,1.0,-1.0,-1.0,-0.47103311208577675,-0.2733668866901777,1.0,0.7664978415666281,-0.6829023650830626,0.3483744345981806,-1.0,-0.18219068506381642,1.0,-0.2605166806006728,1.0,1.0,0.71325338050153,-1.0,0.17089337770216376,0.6932576027344272,1.0,0.8129239732051835,-1.0,0.5733584566738857,1.0,0.9061726997990353,0.6343680608414363,0.8003173567186653,0.7054856451747749,-0.9244217894247874,-0.4511571795164919,0.9368714253484347,-0.5403663386806421,-1.0,-0.5176625790355636,0.5415146526197187,-0.2480535175827145,-0.9783571457033083,1.0,1.0,-1.0,0.7005846830834079,0.8327285090171184,0.47485741732873643,-1.0,-1.0,-0.5010224949329337,0.15335467953456344,0.3356198351128453,-0.4358556242705787,-0.2271268624013489
10,27,18,27.0,18.0,365.0,0.49678056122273917,-0.18146826397074112,1.0,-0.6883443147734536,0.11477865832489352,-0.7537822828967413,1.0,0.018091214004445993,-0.436408311577305,-1.0,0.831216314967753,-0.5813628802329363,0.9063791482405005,-0.022902342935378867,0.2589536891385257,0.23815568117177988,-0.44747338333364994,-1.0,-1.0,1.0,-0.44969642305437224,-0.05196144002498203,-1.0,0.41082666905593035,-1.0,-1.0,0.9702997899417294,1.0,-1.0,-1.0,0.17797570166764543,0.24354977235616798,-1.0,-0.9514196968486098,0.0904809553044972,1.0,0.3156607113065016,-0.31557294469164177,-1.0,-1.0,-1.0,1.0,-0.7650583149041517,0.006407727099365851,0.7672008252185936,0.9010238380549754,-0.2669832219129519,-1.0,-0.918136413653134,-1.0
