,index_0,index_1,behavior_0,behavior_1,objective,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,solution_25,solution_26,solution_27,solution_28,solution_29,solution_30,solution_31,solution_32,solution_33,solution_34,solution_35,solution_36,solution_37,solution_38,solution_39,solution_40,solution_41,solution_42,solution_43,solution_44,solution_45,solution_46,solution_47,solution_48,solution_49
0,41,1,41.0,1.0,372.0,-1.0,0.8172197046712537,-0.8598092872408535,1.0,1.0,-0.1618077750805066,1.0,0.5534712239828439,0.7380521399810562,-1.0,-1.0,1.0,-0.9365232938275745,0.576104040818448,-1.0,0.6387772939062641,-0.21029636341906194,-0.566914382490448,-0.0209318988092696,-1.0,1.0,-1.0,-0.6250180683487858,1.0,1.0,-0.06918151326141979,0.357449646311261,0.019150301704694284,0.7570732453532679,-0.2690912963645325,0.8219395622383441,0.7888114069155704,0.2549563277809178,-0.8918123499357584,-0.19880710296071008,0.929380772216712,1.0,-0.29998550271596747,-1.0,-0.26642168698721386,0.08323455589928092,0.8025506841586422,0.5753486849248789,0.7134564909665461,1.0,0.6048859706699955,-0.39667898932039397,0.09565341424648721,0.23123321289299026,1.0
1,43,2,43.0,2.0,376.0,1.0,0.46181931990108316,0.170679070812066,0.8572019339184835,1.0,0.6546880877013576,0.6485826743732745,-1.0,-0.06968576447569594,-0.04545696559054452,0.6051610498029464,1.0,0.49734253928162553,0.7944195944998185,-0.6743662390201878,0.5671432479190135,-1.0,-1.0,-0.7780915491145638,-0.1954874023294344,-1.0,0.5617948274840001,0.7155234538277698,0.7459944905341883,0.8364655509957013,1.0,0.48269409932170615,0.18831634239333128,-0.9458995371797351,-0.5757164094213443,1.0,0.3523650404092382,-0.9695583908421149,-0.44573666067263695,0.0025788459875190073,0.22509652887551312,-1.0,-0.08418897253488189,-0.4784657765605611,-0.48284887137801047,-0.4315184672154604,1.0,-0.7095541082364952,-0.09756562451591656,0.632833480446534,-0.9656679789204151,0.2635053477908118,1.0,-1.0,-1.0
2,42,1,42.0,1.0,378.0,1.0,0.7158018958052881,0.7630329841154181,0.4322089359506878,1.0,1.0,0.16528514648641113,0.3961329119879904,-0.798692650906442,-1.0,0.6326182527310655,-0.9532866762902963,0.021215385364002193,-1.0,-0.8475488808066319,0.8928599960438688,1.0,0.15170880120796382,-0.3178546194513819,-1.0,-0.8111331554787359,1.0,-0.559226328907672,-0.19528208859143692,0.9778889319533383,0.9772372316907072,0.10190170743210991,-0.24277445697505567,1.0,0.13741782998355254,1.0,0.005474344101324247,0.24951994298725255,-0.9727461248778022,0.6944410795614179,-0.2012275592288237,0.0685884958812184,-0.685443137117981,0.1278769832673169,-0.0821348472406455,1.0,0.25579279944682864,0.7210062527547123,0.13831548292781234,-1.0,1.0,-1.0,0.6265324924496536,-0.4759848204608405,-1.0
3,42,2,42.0,2.0,374.0,-1.0,0.26327740576032443,-0.6220073179867018,-0.36336201476991403,0.2726536653490891,0.6381619648032864,0.3928800566400401,-0.15724356757727243,0.3820954096193564,-0.12097630064777576,0.33939511047224924,-0.9383329418947258,0.31467751782190184,1.0,0.030588386887898167,0.9760437437518188,-1.0,-0.6635315026259092,-1.0,-0.9534345710255131,1.0,0.9053588375106032,0.9486902287073169,-0.7652107094196257,0.1744199451407475,-1.0,-0.2895398491594336,0.7565331502896899,1.0,-0.9116460405849716,0.6329329035820008,-0.012338819693130887,1.0,-0.0014914801317773563,0.9752906024529384,0.7704552277112641,-0.6300112646540739,-1.0,-0.34302089518870116,0.785376701539606,0.7004648924293625,0.13882079061858243,0.27143805053023917,0.056109955649839005,0.5168669400753487,0.35089024789735446,-1.0,1.0,-0.2768540167339019,1.0
4,43,1,43.0,1.0,371.0,0.2449820506984986,0.40462671521571925,0.9769240268883216,-0.4886546995020563,-0.41081161452554543,-0.9694822485583817,0.2243410453125244,1.0,-0.5447020866477543,-0.4309898873289091,-0.7245728621498909,1.0,0.7167623332305542,0.543915528156194,-0.767878923864712,0.5846330478750332,0.2946268712449729,-0.3157853069204095,-1.0,-1.0,1.0,-0.20810486171331535,-0.840711115211745,0.6340345904277391,1.0,-0.09689617317011023,0.45633329771385855,-0.4873425002243078,-1.0,-0.8851375923481394,-0.7365305289772155,-0.4254584390159593,0.3649950512700288,-0.04523973754077086,0.2433115949447313,0.8186030218585431,0.6385735499452884,1.0,-0.753215409051007,-0.5997660046240115,0.5987141306529804,-0.8291237981928788,-1.0,-1.0,1.0,-0.45144048952623217,1.0,-0.47289760858840685,0.6611839439415738,-1.0
5,44,2,44.0,2.0,375.0,0.568299208161425,0.6514603095438242,1.0,0.6567748663123406,0.3232955402231503,0.13073010561701934,-0.6671033470314975,0.04884210916136278,1.0,-0.38754109848978,0.9857276568051859,0.15549963464221406,0.9167999459081149,-0.007696803058599766,1.0,-0.25322839304690503,0.5497709883519125,-0.2858067869011206,-0.7856749326011254,0.6531365931456217,1.0,0.9580169574195627,0.7360118353521277,-1.0,0.5710610839148711,1.0,-0.14233833902034665,-0.4112253255658713,-1.0,-1.0,0.8028971983603822,1.0,0.66152951101807,-0.13005278432102121,0.3707863989682826,0.6480950861065864,-0.9137602130014253,-0.5694912595955828,-0.3457986734284227,-0.47579741603680625,-0.44696484468675457,1.0,-1.0,0.15758598052188735,0.8313027560145173,-0.6130545732592768,-0.24859712266792847,-0.020610930666806016,-0.1983929593186874,-0.02228087557115868
6,41,2,41.0,2.0,376.0,0.18666514245933655,1.0,1.0,-0.20532770975141235,-0.2935854300058399,-0.15930891901513797,-0.19026997362532483,1.0,-0.9903617381943918,-0.9839497723367735,-1.0,1.0,-0.3216657682802248,0.7991784450678325,-0.3484334736496595,0.758877636317191,0.1749608240423233,-0.4541063767083736,-0.7817567120060892,-0.9163655939916014,0.6946161942297988,-0.022165836933419225,-0.6895723856121152,0.6569585479115627,1.0,-0.42306591460878173,0.042821533096991216,-0.6189067874139517,-0.8522878529844196,-1.0,-0.40444762838624526,0.14037086442807695,0.0678257488393792,0.017730062735103302,-1.0,0.763635111250873,0.4923002985477149,0.8586703749586742,-1.0,-0.14880636508193423,0.6073865489670879,-0.774299815341575,-1.0,-1.0,1.0,-0.20869882832384812,0.38246778999851827,0.09440820374990005,0.9274556204492701,-1.0
7,40,0,40.0,0.0,364.0,0.5540015063182977,-1.0,-0.9107249237207646,-1.0,0.412310404822982,-0.6849086009537677,0.4620736516695765,-1.0,-0.14269283836747476,-0.8005996289472344,0.885209907752717,-1.0,-1.0,0.7283550655579178,1.0,-0.46395727105220463,-0.7619721325583911,-0.6418875849611897,-0.5846709316953241,0.05193109772561605,0.3970793636496378,-1.0,0.2594089673628695,-0.7005232142827524,-1.0,0.49137189331049425,-0.19563607613974032,-0.12732167573813402,-1.0,-0.7530849241906408,0.36334274320002113,-1.0,0.9950753177353944,0.7265969387210358,-0.7303339223540111,-1.0,-0.3698602132502009,0.8351686607744065,0.819229947923934,0.17231437582364895,-0.7964784322473701,1.0,-0.5527050518605847,0.983820665990083,0.9852407782272616,1.0,-0.45441179950587823,0.17126514474381865,0.8335590586109246,-0.7383969290125884
8,42,0,42.0,0.0,362.0,-0.2578608444666942,0.06644310881261051,0.31209620333227084,1.0,1.0,-0.6376309359912387,1.0,-0.7433558245137842,1.0,0.4033248126756742,-0.9015930968355164,0.3223843218648562,-1.0,-0.1253022172392142,0.6120470700636018,0.8857503618145837,-0.4423191323405744,-1.0,0.34060689976714953,-0.895100182919933,1.0,-0.4905968893999072,-0.9226348685498149,0.7108959355666817,0.6976179228058095,0.18669429632566908,1.0,0.4564497529610225,0.5498227546562667,-1.0,0.4043950119569425,1.0,1.0,-0.539953484597289,0.6009676119161773,0.8864301813633493,0.5113644118518546,0.05090583672827578,-0.7164792541568636,-0.74245222259742,1.0,-0.39943835603945177,1.0,-0.21101702053705249,0.23532913128127902,-0.5092709292211732,-0.0037927177942936874,0.7704826629284452,1.0,-0.48151257533940783
9,41,0,41.0,0.0,366.0,-1.0,1.0,0.17391275901691894,1.0,0.10099447755747826,-0.421423390780761,1.0,1.0,0.8438129414970115,-0.8432628318809757,-0.49339377329059386,0.8658952980486716,-1.0,-0.002370571712005276,0.7163154818804663,0.8273200836577066,-1.0,-1.0,-0.29514181110021015,-1.0,0.5221288565667863,-0.7954186280148722,-0.7940461550652973,0.9224674356834676,1.0,0.5174920334384304,1.0,0.3712188961098143,-0.4637529749974545,-0.9953145065705495,0.8376496269196293,0.8681647445341966,1.0,-0.13862864599550306,-0.18930949052131324,1.0,1.0,0.12593705129802468,-1.0,-0.7649069818575893,1.0,-0.006722035221332103,1.0,1.0,1.0,-1.0,0.010468584989606344,1.0,0.4222943093727871,-0.2071313578342514
