,index_0,index_1,behavior_0,behavior_1,objective,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,solution_25,solution_26,solution_27,solution_28,solution_29,solution_30,solution_31,solution_32,solution_33,solution_34,solution_35,solution_36,solution_37,solution_38,solution_39,solution_40,solution_41,solution_42,solution_43,solution_44,solution_45,solution_46,solution_47,solution_48,solution_49,solution_50,solution_51,solution_52,solution_53,solution_54,solution_55,solution_56,solution_57,solution_58,solution_59,solution_60,solution_61,solution_62,solution_63,solution_64,solution_65,solution_66,solution_67,solution_68,solution_69,solution_70,solution_71,solution_72,solution_73,solution_74,solution_75,solution_76,solution_77,solution_78,solution_79,solution_80,solution_81,solution_82,solution_83,solution_84,solution_85,solution_86,solution_87,solution_88,solution_89
0,1,98,1.0,98.0,118.0,0.4353309534602756,-0.8587457986104674,1.0519569416987993,0.5735735050609799,1.0122876308767084,0.2665942514180674,-0.48259348210906583,1.0842499466453241,-1.007012357836355,-0.21742516050387792,1.5630275335889354,-1.0081755929639789,1.015184337021251,-0.7741324464257817,-2.018528923479348,-0.011540343132299014,-1.4515828110558244,1.3125648202487026,-0.35639494934271,-0.8842329794594181,0.8674199715906628,-0.9474770397949324,1.5767152947387693,0.2670753093149141,-3.377619409061754,-2.2511819531646706,0.5529428043495638,2.548419405393739,-0.24562017702443317,-3.1116205780286736,0.9590400556164254,0.33842703804764307,-2.621841253909374,-1.3618540235830119,-1.7246238774708165,-0.8975902300339098,-0.4751487564317238,3.1100835737513286,1.1713739072651976,0.3151838851109794,-0.9836654137242992,-1.7562791943678813,-0.20387534116349132,0.01689550254044636,-0.8480868400346493,-1.2500622137829498,-0.5069423054504332,0.37941823061141877,-1.2692223423196285,0.008342831196399605,-2.3266945943709563,0.0016226908889505412,-0.9816663443537123,-0.484220728014484,0.5657145115599003,2.785780313880598,0.5791226701586752,1.4175919576423837,-0.6239434067465444,-0.5203851168404015,-0.5432875414453402,0.10569749297626471,-0.41586128155489016,-1.9008139742918408,0.04874524067081132,2.873010534220898,0.512132621902474,-1.1909554943160814,-0.9105352282580914,-1.8111304617170547,1.4898613030686503,0.596540666268467,0.6580372460791573,0.4177583837553793,-1.3542523292877142,1.5864540603282677,0.6106439008723437,0.1332310034685567,0.18202458408390199,-0.04143926779038137,0.15620285554385216,2.977205722070488,1.234097367242974,-0.41452137336797956,-0.6723996504935441,0.2495835412106715,-1.2271056539911143,-2.114572140084122,1.1117342598936213,-2.304949171734801
1,0,89,0.0,89.0,90.0,-0.34464412584953963,1.0797096735382405,-0.45987574259641223,-0.843905894078032,1.5706613613971698,0.4612119874789191,1.7015950562676274,1.420283894704249,0.5529750580180036,2.2510579861623423,1.0993463718483873,-1.7583507725719123,-0.3611765931940984,-1.0129143801686225,-0.347690903609303,-1.197784477778955,-1.1021119601380687,1.8840471434938117,1.9889674799221417,-0.7962105303076524,2.2517771336293437,-3.4418384813292375,-0.6714461388586166,2.8834606265628477,-1.4776848736018546,0.06993442314440879,0.4011231574251947,2.1982310309059474,-2.2789979781061875,-3.0435909563991705,0.1888831925905002,-1.3656954907013916,-1.6841665105470658,-0.7882279959276307,0.06334959633916792,-1.6600439729529386,-1.6848369623433967,-0.7549572898407189,1.7363497540425579,1.2764571900267294,-0.1638811673877983,-3.9220142330064336,0.47779720186446295,-0.5458287008666726,-3.0475806709053863,-0.7224526424958362,0.061539016733343166,0.23845097384296587,-2.494264783035334,-0.059002437137438135,-2.5369887331022642,0.25392863944699934,-1.3660382305826289,-1.3158427513103461,-0.5572995126209045,2.953738961826521,1.1431115124922258,-0.3989311320193264,-1.2204961017137452,-1.7933323482594679,-2.758059076824023,-3.1778563407321316,-0.2456566369875715,0.7758367875468868,-1.1539940940123126,1.9264293305198164,-0.08921500379101377,-1.9583376458852295,2.0256270908663714,-2.3399514521568934,-0.9079725568143916,-1.0232347087866729,2.1168296414738,-0.630059154780622,-1.6183770844348309,1.771096080381292,0.298739100532323,-2.3782077929998877,0.06503626371198079,-0.436692203969774,-1.6206539307959305,1.6900358730405838,3.5227361677455926,1.3231907533454796,-0.46311037439903613,-0.13067931027493218,-1.519735534042267,-3.1896898005296856,0.2952808409062793,0.07227058676673903
2,0,99,0.0,99.0,66.0,2.4997753281484414,-2.919663644511256,-1.8692935288721568,1.9281076256787484,3.503286105786317,-3.3418761275675646,-2.9964833075783317,0.5604477426104337,0.9278782567573249,4.985851248312619,0.45612058249643905,-1.1980963068174029,-1.4315476928464905,2.884355685300616,-1.1606143355876017,1.1031608262448782,-4.480107374513638,0.7070190207083958,-2.649761877574633,0.017764022353129905,1.6582431424544692,-0.8418854907105301,-0.8720222668991646,1.396801640048164,-3.343337988344522,-1.2923701551157583,-2.7562910263121325,-4.5264049722702016,2.8335777417799486,0.2443986171983986,-1.436457583708866,-2.2676057132771525,0.8454175961243625,-2.408261256526675,-1.8484350613869698,-3.0027484472489934,0.5104487292057918,2.1468069521110458,-0.42720519300105586,-0.33616017639700424,0.8371974678449794,-1.5062371932625234,-6.647130362385054,1.5453393013170138,-4.6322327299566,-0.6453593003132231,1.584815029409226,0.8875780804396816,1.395335493723949,0.25358397024812185,0.86122590108235,-3.4921456944746887,2.4282982729637865,0.6945359911309222,1.9021828675416692,2.42565498916003,2.108163013945169,0.008436416928496948,-3.136351810796449,2.1661131995930543,0.012805606942261683,-0.4125388555842152,0.08022972087115343,-1.4555680491845986,1.3429726436587783,0.8875938695857085,-0.9200347864764515,2.1825641058166334,-3.1287549650532154,1.8799568912161866,0.9987012439006533,0.031009150161893095,1.3991758967153545,-3.5955211905481077,2.4257872943458665,1.0138674384370803,-1.4743868020036204,4.116106036145398,-3.0394289889653665,4.564591236808621,1.1734208276002183,1.3763147274665244,3.491587697442473,0.7127496098975292,5.027584068472046,-0.04559332345006729,-2.3891622037105043,-2.204808128840381,-1.7734363443304126,-0.2623337760798463
3,0,69,0.0,69.0,97.0,2.666491112422118,-3.9722701681431505,-1.667878791848993,1.6164935678722094,4.166451129561443,-2.1059642625010193,-2.41632946756507,0.28965126417535725,1.992988069229806,4.310832673618247,0.9735370283943363,-2.5185790806408956,-2.7476861722835553,1.485960409129921,-0.2854838158678709,1.3336857657420242,-4.227488460895399,-0.26559143568907717,-2.1989113191092393,-1.5922284254746344,1.1382175460891797,-1.108905147499828,-1.4193211608008047,2.2289200957814486,-3.373978617440871,-1.5430111658632806,-0.26159694322301896,-2.3214436015897904,3.9002937425576403,-0.7238607194382116,-1.4048821010403212,-1.5097648872943576,3.788854703905117,-1.5532241151758512,-1.9711590697690786,-2.498159547300915,0.6681634302953803,1.5004079318224302,-0.4171003334127473,-1.4364348433088852,-0.9781206072881571,-0.1570116301032507,-6.377421863932592,-0.6508782792060844,-1.1506073241213293,2.2388162268351266,3.47690214671882,0.6399259726097031,1.0140793806260278,-0.3074666167861133,0.6992034804279186,-3.773054118938363,2.684241615310845,1.73159622178438,0.4586137111754557,1.5233339592668307,2.4140225970169285,-1.6130383163350392,-1.7340289096792039,2.030660206585055,0.9897244438109416,1.6897204213325072,-0.21899247294410779,-1.218685888806744,1.866999396386235,0.7451537157470595,0.8869495253910048,2.4421306328875207,-3.993907439114034,2.379672581061622,2.685039359204284,1.1318360509890057,-0.6759598376448068,-4.376857046734766,3.094402029785191,0.8826423587739266,-1.2887854882911487,4.610101140176666,-1.7456952477875995,4.295545208883854,1.168547246006597,1.6312180280346222,4.171657780971494,1.2101020768714148,4.1647656103810995,-0.14754259617679388,-3.788698348914151,-3.40391644163902,-2.064548912276038,-0.7598307710884804
4,1,99,1.0,99.0,107.0,3.398401356540805,-1.0182769465111092,0.37024662325732427,1.1792103015907833,0.731334294398807,-4.4611878878837015,-4.232374010476228,1.6161320046515213,1.747690330916177,4.09582283458468,-1.665878352471403,-2.9114985166069576,-0.7829371262021375,3.0035896728055516,-1.669653484470576,0.7755110768899944,-7.2928560815836265,1.1023152765245925,-1.5517678214083424,2.1360463725188144,1.009392328320609,-0.21097143781288924,-0.5042229049659833,3.3611921354580194,-2.5590824274611568,-0.40736917605615086,-1.5919242837115748,-3.5522076875558866,3.251268294846521,-2.0736067909268856,-3.3510214410704187,-3.065296203623616,1.6428263513999655,-0.4716455063340791,-3.475384621071006,-1.4693761980457232,0.5884425835327656,2.1037187994198705,-1.1487956052789996,-1.0832295105443182,-0.35525357941007646,-2.968223147245096,-6.533690473746777,-2.1985416065156427,-1.4826639240002655,0.6210864230770108,0.4170377045538402,-1.4614264897042457,-3.027102925608648,1.1144285691352063,1.9417226335949431,-2.5899183186808874,2.1869786714525836,2.287218279599056,-1.7087206386257685,3.4917680274520704,1.8615165562558007,-2.920127007154645,-2.005028790920477,0.8466665359827334,0.5549011163098678,-0.8658717213215464,0.6525134345013105,-0.0538283122625014,0.7339316872865687,-0.18991166799186213,-1.4410644530065062,2.0731942999475845,-3.094114798760944,3.529760530555659,1.3907677025230063,-0.6550935535054754,-0.5796982931097474,-2.6646581149840114,4.461787083521177,-1.763788126583133,-2.211330666260209,3.894495625021892,-3.452873556248657,2.8173204214608045,-0.2153692637102015,2.1548199820453355,1.632218298232048,-0.2593341918907636,4.251810142311367,-0.012634926620949172,-1.6915369020239628,-2.0526272760638014,-2.756729175126199,0.04831977529621334
5,1,49,1.0,49.0,105.0,2.4818981846010315,-2.1228508266876553,0.09502777637560167,1.757592103157937,3.9488934723868754,-4.592321569390415,-3.6466029456940525,0.7918868171480848,1.934569787924386,4.324579902573839,0.2993417323017974,-1.3599405738748758,-2.2984478053147406,3.1566729357251284,0.11443492504998554,-0.5595836745260755,-7.135905491840507,-2.1862920695745123,-2.9016944541251615,-1.6054316468170382,3.0565956517561035,0.19838785713005608,-3.228943047168885,5.092044803926331,-1.38930179632199,-0.48709699537559575,0.9783942661372977,-3.7080955832807483,3.2790327580672534,-0.7597588744478743,-1.3976751825742426,-2.792371346690784,0.4281712740394392,-0.07598067224107063,-0.28672084678820436,-2.2388173334350903,-0.6956372949457044,2.2824392784195644,-0.9569196163285594,-2.8929963589576784,-0.5329762711583022,-3.1796422924624377,-7.334160168918412,-1.763415635094284,-0.7041800800519612,3.3687767287624557,-0.3477814840472089,-0.698227594651017,0.5025293256231875,0.33070426298210975,0.0947245175030007,-4.003626171730438,3.9868561203796453,1.340811984236489,-2.202315548531578,5.408038099308522,0.49725063379771195,-0.5592914159788438,-4.872061088688012,3.3626762037606395,2.163986416660412,0.5696988380936985,-0.5623903233683689,-3.4449425015487463,1.71696726809981,2.037694950538707,-1.9401138939340044,2.8918134225800833,-0.30622402680672994,2.4075872294837612,2.4030392472728823,-1.141589126183699,-0.7748066976514476,-3.5318284814690544,4.003898769210833,-0.6561354827188381,-0.7610939391047232,3.4259085734344485,-3.5978851316532645,3.523099864632814,-0.17972389275006984,0.45472472393825747,3.5649104693326135,-2.5527629666242215,3.9033074231979725,2.623061189062491,-1.4153623656618919,-1.7059114616029256,-2.7227644128179342,0.32153536158927093
6,1,79,1.0,79.0,102.0,4.0424414388727445,-0.7594065714101874,-2.5171745771019904,2.6411965733157694,2.2861444659802466,-4.495721828478763,-2.2997437023141067,0.11959643505765191,1.894131936308538,2.8059306349158266,0.7111111766468766,-2.982807073360323,0.05663641949809767,2.2174366603928757,-0.12716544028383714,1.408806366721957,-7.419960174711068,-0.5187052034892113,-3.2037708320730607,0.5036094365928326,2.014001696349079,-0.3469784421876858,-2.082119409141743,4.959734537222482,-2.8501563267843744,0.39850234791625294,0.10255501695754751,-4.80930801786013,2.333025740343584,-0.0030610670760014974,-2.3512138657725408,-1.646094442767971,0.3839175401964333,-0.21485593388666113,-0.7990377963249753,-2.7448686729568577,-0.19031766252336618,2.9093298821373494,-2.6981251567727993,-1.5107614870370443,-0.9803727172031566,-2.436347426431975,-7.732862064672017,-1.0160527024468824,-1.62712117992794,1.9145436547688046,-0.5468300995344384,-1.9875447086375275,0.29226212802177,-0.4141276355440036,-0.0954411871221092,-3.103849770783002,2.289405127076908,2.515427669565286,-1.2473427106194477,5.116919905795905,-0.23851873607316387,-1.211659867331101,-4.172792505874478,2.893485783447528,0.7810526294185687,0.03159436500223098,-0.31624399502875944,-0.3096118186637118,1.218620420258846,2.382236809332785,-1.3204646432026745,3.598140180616716,-0.34211397810891997,1.7051534588165782,1.9738176441332809,-0.3659172563739207,-1.3660892633364359,-5.5961462960928685,4.332699297445085,0.35411080651220245,-1.6915316707846622,2.1292665449194086,-3.7761702675538653,3.2030000746003195,0.2982403189157797,3.3602801615781996,2.9767051969288616,-2.396480726838022,2.55099379714571,0.9710033222802765,-2.3077013446261883,-2.407985070768963,-2.218828369049846,-1.3803615572372219
7,0,59,0.0,59.0,88.0,2.1863924262693115,-2.6336428171828783,-2.305584168542051,0.6603093548175911,1.9760052059247109,-3.318634580297826,-3.7371526406556406,0.5676002543133368,0.6786483139820091,4.3904248579656135,-0.3548311116286986,-2.245014198358502,-0.9472637665370962,0.45548809899873255,-2.506425552948788,1.5380318552383676,-3.005571983340594,-0.7371182527096496,-2.412082815032215,-0.6931381085571946,1.761416119190066,0.01983080457346542,-3.003287681985723,0.9296707955876276,-4.19306233023841,0.49860473831792473,-0.20411228934855563,-3.574196843583957,2.088107206612543,-1.0212330205190447,-2.6210967708017843,-0.5487862141053894,2.3185613917877386,-0.7703227659470883,-0.6923814263584216,-3.6513649163055075,0.055546634247259336,1.6389955510269985,-0.8856717366931217,-1.0140129256795631,0.029385484647383386,-3.335016395034699,-4.763278229758018,-0.20009284456147608,-1.3067287980047473,0.9777563975090314,0.363089717244344,-1.3031674088869472,0.4423475719979927,-1.5144450545602677,0.5067306395575695,-2.3893792933306717,1.481706752565355,2.847221886707957,0.7571407307508324,1.4662682732766663,0.5843704537999994,-3.248473219804942,-0.9717800793395617,2.463574687900601,2.348008545973644,1.0839404556022014,-1.7683250278186766,-1.5390605118959124,0.7837868224727753,0.9488678428232542,0.0391517154251326,1.8756926052783043,-1.0942397134809396,2.3162185242967905,2.2669146669450946,-0.10800446691457394,0.8670360157504167,-2.5212375970106726,2.4493853894888504,-0.7850328228003779,-1.2068218682116794,2.079532152340569,-2.098751834936665,2.35393975504642,1.1538282231444361,1.876973004309043,2.343373551502744,-1.586480587526641,3.6633572083029633,0.8300405215149869,-1.8497379454696967,-2.8778122622096745,-2.1796684938879305,0.3938925637560502
8,1,89,1.0,89.0,131.0,-0.2429198354796691,1.942256201095814,0.6534695888128911,-1.258084192676848,1.6437129711106742,0.027928295562375804,-1.0356239007657977,-0.30187703299226043,1.889044926401099,1.9180356645726826,1.9233943642764606,-5.471510828048897,-0.9699619701149675,-4.868990764333929,-0.32514742704165656,-0.9482580258227216,0.5399345445582496,3.0913354630660836,3.008205825807761,-1.5813216193584094,1.696711292844531,-0.17506857774157739,1.9813085457437962,-2.883470605295164,-2.5628552133717264,-0.3335303401466527,0.4213235394504782,2.092557329096195,-2.1267155979394703,-1.6585212949538106,0.032689023945471074,1.136846940312749,-2.125829657633707,-0.31157777162070305,2.5815050997285818,-1.0565567408942482,-0.4415213376451954,0.28216020748749815,2.973204111031743,1.8383923179758104,-1.9433267984818747,2.1678300297188726,-0.8037819712314502,0.4449810559943136,-1.7382145758060914,-0.42758808716339985,-0.27764428672441543,1.9004660775533646,-2.269561161561878,-1.9001716672242859,-1.133206705833735,-3.5167210572241325,-0.5693671305480845,-4.144192412673974,0.9049014398787519,0.6449227207667786,3.2581941407714745,-2.8230902151174906,3.978511613600944,-2.10055523483588,-4.995872050837642,1.2457853130326346,-2.6927892958990793,-2.540788100114015,-1.6991001716350214,3.4227279221477893,-6.140925612262955,2.252048429308291,-2.0300833477311713,-2.2937410970861114,-0.4544143126424547,-0.9947324266872501,-1.2313946178507296,-1.2498550490549714,-0.08643426463058602,1.034582199727397,-0.6677585120063207,-3.0376999405193406,-1.6713026146308425,-0.23486183964994423,0.16286064842225434,1.6829167976593387,1.602754179641293,1.685092557417474,-1.624373088891781,-3.1664225069868794,-2.0212334015868514,-2.7879244211721086,-2.173384736567239,-1.3229467959953027
9,0,79,0.0,79.0,99.0,2.7257034092320174,-2.0788064954790704,-2.1747019095404805,2.5533760237993204,2.9907075296299395,-2.8998771541388395,-1.9957976126898749,0.10390444108748764,2.147236184475439,4.765048996905405,-0.6891001356583608,-1.4268101594802252,-1.3778733347038377,2.1040738756817614,-0.6151111041609227,1.394861445384961,-6.56818980791025,-1.4286487379860398,-2.1430840594883724,-0.9488786126214351,1.922562217490537,-0.4385155370473461,-2.622087989970068,3.8235990149277037,-2.7144127202776978,-1.4820233274365164,0.4605484197440318,-6.323227886205974,3.767164856879168,-0.7047233685417149,-1.7334360695384534,-2.079944021830084,1.1170798033572984,1.2216132120428895,-0.6665656497216434,-3.8908740173501273,0.34206734811889117,3.9214796233922007,-2.9678428529298957,-0.5923986634290133,-0.9561669804888009,-2.3272612086478386,-6.571829581724059,0.6061843794795451,-1.3219200928852053,2.5601608903765203,-0.8225431642576998,-1.125697663753307,-0.3566610339271567,-0.11845775353825422,1.1041958257958573,-2.564135663486458,1.8873867103496358,1.6169239505546997,-1.5337390304318324,5.427831405113435,0.6515245021863361,-1.7218763425715162,-3.088494262000602,2.543776181929146,1.7138670847674042,0.8648673185506784,-0.49023741378282343,-0.2946958132960611,1.3116771117577901,0.47150835447431827,-2.252934511199051,2.0706953825290837,0.6852437278333762,2.605715272362117,2.2513876980834127,-1.0241100858760102,-0.20151083173168577,-4.334780590234385,4.288527701834373,-0.8654322844301459,-0.6974354729612131,2.294530127835975,-3.860853989828731,2.756795180097861,0.2839438615204175,1.83756277701775,3.3386467295798106,-2.3301390737849226,1.9736873183815389,2.4529963286538727,-1.8328619431203002,-2.386276262540855,-1.6020558034847325,-1.218084960940086
